1732337234.28914833,2341,535634.28914833,22.30404743,114.18041626,5.59106403,-11.93547449,-0.79918211,4.09632191,1.02102941,0.37362101,0.31431330,-0.22430240,0.05845201,0.00022195
1732337234.48933077,2341,535634.48933077,22.30404754,114.18041581,5.60469069,-11.92618437,-0.74267353,4.01182655,0.97430219,0.38533043,0.32793996,-0.25237588,0.06606548,0.00038513
1732337234.68949175,2341,535634.68949175,22.30404765,114.18041532,5.59749539,-11.89085644,-0.75034851,4.01136334,0.92398315,0.39797491,0.32074467,-0.23768065,0.06339226,0.00114820
1732337234.88966322,2341,535634.88966322,22.30404777,114.18041482,5.60457991,-11.93468587,-0.75709299,4.02174224,0.87293809,0.41125291,0.32782919,-0.25225712,0.05668549,0.00127359
1732337235.08985615,2341,535635.08985615,22.30404789,114.18041451,5.60397915,-11.89923628,-0.63980576,4.10314166,0.84092944,0.42412477,0.32722843,-0.25677648,0.07453290,-0.00648382
1732337235.29002047,2341,535635.29002047,22.30404798,114.18041404,5.59709357,-11.85179539,-0.72458859,4.13597752,0.79233311,0.43426713,0.32034286,-0.23748057,0.05414347,-0.00205524
1732337235.49017787,2341,535635.49017787,22.30404808,114.18041360,5.60144923,-11.78555867,-0.75849885,4.12008609,0.74715752,0.44568559,0.32469853,-0.24647075,0.03238015,-0.00235012
1732337235.69035387,2341,535635.69035387,22.30404814,114.18041313,5.58808275,-11.73923978,-0.63533889,4.13788185,0.69809645,0.45254516,0.31133205,-0.25657369,0.08458314,-0.00529489
1732337235.89053345,2341,535635.89053345,22.30404830,114.18041260,5.59526562,-11.73406612,-0.67840123,4.10642217,0.64350631,0.46981660,0.31851492,-0.25857523,0.05131415,-0.00058841
1732337236.09070086,2341,535636.09070086,22.30404835,114.18041220,5.58947911,-11.72278511,-0.66699939,4.17048348,0.60242660,0.47516235,0.31272842,-0.25139676,0.06454315,0.00246946
1732337236.29097509,2341,535636.29097509,22.30404850,114.18041169,5.59017219,-11.69934991,-0.72711309,4.09480661,0.55049319,0.49232276,0.31342150,-0.24630702,0.04607266,0.00071737
1732337236.49103689,2341,535636.49103689,22.30404862,114.18041117,5.59772010,-11.74267050,-0.72411139,4.03708459,0.49650927,0.50471099,0.32096941,-0.24897317,0.06725402,-0.00062014
1732337236.69128466,2341,535636.69128466,22.30404870,114.18041073,5.59325499,-11.80949033,-0.68961505,4.07034610,0.45076533,0.51349538,0.31650430,-0.25555383,0.03951496,-0.00286714
1732337236.89138627,2341,535636.89138627,22.30404885,114.18041024,5.59852281,-11.82095487,-0.65662538,4.05657243,0.40076615,0.53069224,0.32177213,-0.25099031,0.05621026,-0.00350732
1732337237.09155512,2341,535637.09155512,22.30404896,114.18040990,5.59939621,-11.81302631,-0.62908157,4.09280745,0.36514088,0.54322717,0.32264553,-0.25612291,0.03788291,-0.00648192
1732337237.29171991,2341,535637.29171991,22.30404899,114.18040943,5.60006287,-11.78151530,-0.62589764,4.11338509,0.31732387,0.54636249,0.32331219,-0.25297787,0.05103716,-0.00358185
1732337237.49189329,2341,535637.49189329,22.30404905,114.18040880,5.59061109,-11.69997658,-0.68191508,4.06042622,0.25243017,0.55251849,0.31386042,-0.24259427,0.05095721,-0.01008680
1732337237.69208360,2341,535637.69208360,22.30404917,114.18040845,5.59105375,-11.71787273,-0.65584765,4.15836017,0.21588155,0.56654486,0.31430307,-0.26084850,0.07932749,-0.00932289
1732337237.89222908,2341,535637.89222908,22.30404929,114.18040798,5.59540784,-11.71890023,-0.67395679,4.10891287,0.16794638,0.57894991,0.31865717,-0.27298808,0.05709411,-0.00619465
1732337238.09241939,2341,535638.09241939,22.30404938,114.18040727,5.58281370,-11.69034352,-0.69194610,4.06899523,0.09452909,0.58941694,0.30606303,-0.25299388,0.08700025,0.00070745
1732337238.29269314,2341,535638.29269314,22.30404951,114.18040668,5.58209302,-11.68596080,-0.79554175,4.04476354,0.03399546,0.60385257,0.30534235,-0.24190742,0.07267267,-0.00267892
1732337238.49275160,2341,535638.49275160,22.30404973,114.18040617,5.58234942,-11.69406231,-0.74864976,4.00554932,-0.01899577,0.62766765,0.30559874,-0.25160399,0.08001368,-0.00283839
1732337238.69292665,2341,535638.69292665,22.30404982,114.18040568,5.57931975,-11.68901532,-0.79153929,3.99398856,-0.06940865,0.63813296,0.30256907,-0.24635169,0.06117197,-0.00422983
1732337238.89316940,2341,535638.89316940,22.30404995,114.18040523,5.58159751,-11.69190459,-0.78161710,4.00442673,-0.11557812,0.65237691,0.30484683,-0.25483437,0.06367419,-0.00276387
1732337239.09328747,2341,535639.09328747,22.30405013,114.18040479,5.58325109,-11.70667908,-0.74131325,4.00259585,-0.16058672,0.67271194,0.30650040,-0.26986732,0.06720027,-0.00306814
1732337239.29345369,2341,535639.29345369,22.30405020,114.18040430,5.57857950,-11.62959069,-0.79253856,3.91536013,-0.21124426,0.67969312,0.30182882,-0.25572235,0.04670081,0.00004544
1732337239.49373841,2341,535639.49373841,22.30405032,114.18040378,5.58293733,-11.56147308,-0.80354601,3.94010984,-0.26499302,0.69299224,0.30618664,-0.25306357,0.04890797,-0.00851373
1732337239.69379950,2341,535639.69379950,22.30405038,114.18040331,5.57705759,-11.55444412,-0.79164091,3.91435436,-0.31360470,0.69990868,0.30030690,-0.26024106,0.07316443,-0.00134129
1732337239.89411640,2341,535639.89411640,22.30405052,114.18040276,5.58489555,-11.50954092,-0.80759959,3.98420660,-0.37038151,0.71505748,0.30814485,-0.26340659,0.04700125,-0.00636711
1732337240.09420490,2341,535640.09420490,22.30405064,114.18040229,5.57999037,-11.48335168,-0.78191129,3.89812836,-0.41849052,0.72895725,0.30323967,-0.26956111,0.06439726,-0.00489667
1732337240.29432106,2341,535640.29432106,22.30405075,114.18040195,5.58338057,-11.45764869,-0.74921713,3.91031327,-0.45313835,0.74058064,0.30662987,-0.26520964,0.05151374,-0.00575303
1732337240.49449253,2341,535640.49449253,22.30405082,114.18040144,5.58253671,-11.45325053,-0.79673761,3.93681420,-0.50658066,0.74853954,0.30578600,-0.26963013,0.05405122,-0.00726058
1732337240.69476223,2341,535640.69476223,22.30405092,114.18040100,5.58758842,-11.41805325,-0.74623935,3.95914907,-0.55126404,0.76039076,0.31083770,-0.26972476,0.07254199,-0.00972293
1732337240.89483261,2341,535640.89483261,22.30405112,114.18040047,5.58232808,-11.39328162,-0.66844575,4.01951820,-0.60561434,0.78151554,0.30557736,-0.27143854,0.07739437,-0.01394061
